암호화요양기호,요양기관명,위치_공공건물(장소)명,위치_방향,위치_거리,주차_가능대수,주차_비용 부담여부,주차_기타 안내사항,휴진안내_일요일,휴진안내_공휴일,응급실_주간_운영여부,응급실_주간_전화번호1,응급실_주간_전화번호2,응급실_야간_운영여부,응급실_야간_전화번호1,응급실_야간_전화번호2,점심시간_평일,점심시간_토요일,접수시간_평일,접수시간_토요일,SunStart,SunEnd,MonStart,MonEnd,TuesStart,TuesEnd,WedStart,WedEnd,ThursStart,ThursEnd,FriStart,FriEnd,SatStart,SatEnd
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ5MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,이로운한의원,별내역,2번출구,500미터,70,N,지하 주차장 4층까지 있음. 2시간 무료,전부휴진,9시 30분~ 3시 까지 진료,N,,,N,,,13시~14시,없음,,,,,0930,1900,0930,1900,0930,1500,0930,1900,0930,1900,0930,1500
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,굿모닝경희한의원,,,,,,,전부휴진,전부휴진,N,,,N,,,13시00분 - 14시00분,,,,,,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,경인한의원,오정시장,영국빵집,맞은편,3,N,,,,N,,,N,,,12시 30분 ~ 13시 30분,12시 30분 ~ 13시 30분,9시 ~ 18시 30분,9시 ~ 14시 30분,0900,1500,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1500
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,인산한의원,시흥시 대야동 다다커뮤니티 센터,다다카뮤니티 센터를 등지고 좌측,50m 이내,,,주차장 없음.,휴진,휴진,N,,,N,,,13:00~14:00,점심 시간 없음.,"월,수,목: 09:00~18:30.  화,금 :14:00~20:00",09:00~14:30,,,0900,1830,1400,2000,0900,1830,0900,1830,1400,2000,0900,1430
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNTEjJDEjJDIjJDgz,우리사암한의원,리더스프라자2,대화역 1번출구 백병원 방향 + 킨택스 방향,100m + 30m,5,N,건물지하주차장(무료) + 하이파킹 주차타워(2시간무료),전부 휴진,전부 휴진,N,,,N,,,12시00분~14시00분,,오전 08시30분~11시00분 / 오후 13시40분~17시00분,오전 08시30분~13시00분,,,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,동서경희한의원,위례푸른초등학교,정문에서 우측,30m,80,N,,휴진,,N,,,N,,,,,09시00분~19시00분,09시00분~15시00분,,,0900,2100,0900,1900,0900,1900,0900,2100,0900,1900,0900,1500
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,용정한의원,갑룡초등학교,용정리방향,200미터,12,N,,전부 휴진,전부 휴진,N,,,N,,,12:00-13:00,,08:30-18:30,08:30-12:30,,,0830,1900,0830,1900,0830,1900,0830,1900,0830,1900,0830,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQzNjE0ODEjNTEjJDEjJDYjJDgz,나음누리한의원,,,,0,Y,치료시간에 맞게 주차권 제공,,전부 휴진,N,,,N,,,12시 30분 ~14시 00분,,,,0930,1230,0930,2030,0930,2030,0930,2030,0930,2030,0930,2030,0930,1430
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,다온한의원,화서시장 파리바게뜨 맞은편 3층,,,0,N,화서시장 공영주차장 1시간 무료주차제공,전부휴진,진료문의,N,,,N,,,13시00분~14시00분,점심시간없음,09시30분~18시00분,09시30분~13시00분,,,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEwMDIjODEjJDEjJDYjJDgz,동안한의원,,,,10,N,,,,N,,,N,,,13시~14시,,,,,,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,동의보감한의원,,,,30,N,,전부 휴진,전부 휴진,N,,,N,,,13시 00분~14시 00분,,,,,,1000,1900,1000,1900,1000,1900,1400,2100,1000,1900,1000,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,경동한의원,,,,,,,전부 휴진,전부 휴진,N,,,N,,,,,,,,,0900,1800,0900,1800,0900,1800,0900,1300,0900,1800,0900,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,한솔병인한의원,,,,100,Y,2시간까지 무료주차 가능,전부휴진,전부휴진,N,,,N,,,13시~14시,,,,,,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,경희백세한의원,산본 이마트 근처 롯데리아 건물 3층,이마트 서쪽출구 방향,50 M,,,산본중심상가 지하주차장이나 이마트 주차장을 이용하시면 편리합니다.,전부 휴진,전부 휴진,N,,,N,,,13시00분~14시00분,없음,09시00분~17시30분,09시00분~13시30분,,,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz,경희길한의원,화정 이마트,전방,20미터,200,Y,3시간 무료,,,N,,,N,,,13시00분~14시00분,13시00분~14시00분,,,,,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,생명마루한의원,안산종합상가 2동 3층,,,100,Y,건물 지하 주차장 주차시 주차증 발급,"진료 (10시~2시반, 2시 접수마감)","진료 (10시~2시반, 2시 접수마감)",N,,,N,,,13:00~14:00,,월화수금요일은 오전 10~ 오후 8시까지 접수. 목요일은 오후2시부터.,오전 10시~오후2시 까지 접수,,1430,1000,2030,1000,2030,1000,2030,1400,2030,1000,2030,1000,1430
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,으뜸한의원,무지개(마을)사거리,하나은행 건물 2층,,0,N,주차공간 넓음,휴진,휴진,N,,,N,,,1시~2시,1시~2시,,,,,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQwMyQzNjE4MzIjNzEjJDEjJDgjJDgz,산본경희한의원,산본중심상가 6단지 앞 SK주유소,"옆건물(신산본빌딩, 1층 꽃가게) 3층",,0,N,건물내 주차타워에 주차가능,오후 4시까지 진료,오후 4시까지 진료,N,,,N,,,13시00분~14시00분,13시00분~14시00분,,,0930,1600,0930,1900,0930,1900,,,0930,1900,0930,1900,0930,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,섬기는한의원,골드프라자,B동 4층,동백소방서 대각선 맞은편 150m,400,N,지하에 주차장이 있으며 2021년 현재 2시간 무료로 운영되고 있습니다.,전부휴진,전부휴진,N,,,N,,,13시00분~14시00분,,09시00분~18시30분,08시30분~14시00분,,,0900,1830,0900,1830,0900,1830,0900,1830,0900,1830,0830,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz,예사랑한의원,신천사거리 국민은행건물 2층,,,0,N,한의원 맞은편에 공영주차장 있음.,전부휴진,전부휴진,N,,,N,,,,,,,,,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,인상흠한의원,,,,100,Y,내원시 주차쿠폰 드림. (주차비 부담 없음),전부 휴진,전부 휴진,N,,,N,,,13시 00분~14시 00분,13시 00분~14시 00분,,,,,1000,1800,1000,1800,1000,1800,1000,1800,1000,1800,1000,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,신영통부부한의원,,,,1,N,주차장이 있으나 협소하여 가능하면 대중교통 이용을 부탁드립니다.,,,N,,,N,,,12시 30분~14:00,점심시간 없음,,,,,0930,1900,0930,1900,0930,1900,1400,1900,0930,1900,0930,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz,풀뿌리한의원,신봉초등학교 건너편 진성프라자2 5층에 위치(깜부치킨건물),,,2,N,건물 뒷편에 지하주차장있음(매우 협소함),휴진,,N,,,N,,,점심시간 1시~2시,점심시간 없이 진료,오전10시~오후6시30분 (목요일 연구 휴진),오전10시~오후2시30분,,,1000,1830,1000,1830,1000,1830,,,1000,1830,1000,1430
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz,관수당한의원,,,,,,,,,N,,,N,,,1시 - 2시,,,,,,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz,동의뿌리한의원,,,,,,,휴진,휴진,N,,,N,,,1~2시,,오전 9시~ 오후 5시,9시~12시,,,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,서울S한의원,장안구청,보건소맞은편 우리은행옆건물,30m 내위치,30,N,1층 소래버섯나라 옆 주차장에 주차,휴진,휴진,N,,,N,,,13시00분~14시00분,,"월,화,수,금 9:30~13:00","목,토 9:30~13:00",,,0930,1900,0930,1900,0930,1900,0930,1300,0930,1900,0930,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ5MiQzNjEwMDIjNDEjJDEjJDgjJDgz,백세한의원,백세한의원,,,,,,전부 휴진,전부 휴진,N,,,N,,,12시30분~14시00분,,,,,,0900,1800,0900,1800,0900,1800,0900,1800,0900,1800,0900,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQyIyQ1IyQwMCQyNjE0ODEjNzEjJDEjJDgjJDgz,봄누리한의원,,,,1,N,,휴진,휴진,N,,,N,,,13시00분~14시00분,없음,,,,,0930,0630,0930,0630,0930,0630,0930,0630,0930,0630,0930,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQyIyQ1IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz,동서한의원,,,,10,N,치료시 한시간 무료입니다.,휴무,휴무,N,,,N,,,13시00분~14시00분,,09시 30분~ 18시00분,09시 30분~ 12시30분,,,0930,1830,0930,1830,0930,1830,0930,1300,0930,1830,0930,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQyIyQ1IyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz,솔라온한의원,용현3동 주민센터,주민센터 정문에서 좌측,10M,10,N,진료시 주차2시간 무료,전부 휴진,전부 휴진,N,,,N,,,13시00분 ~ 14시00분,,09시00분 ~ 18시20분,09시00분 ~ 13시00분,,,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDYjJDgz,경희한의원,,,,,,,,,N,,,N,,,13시00분~14시00분,,,,,,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,하늘마음한의원,예술회관역,6번출구,176m,100,N,건물내 지하주차장 이용,휴진,휴진,N,,,N,,,13:00~14:00,,"월/목 10:00 ~ 21:00, 화/금 10:00 ~19:00",09:00 ~ 14:00,,,1000,2100,1000,1900,,,1000,2100,1000,1900,0900,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,일신한의원,,,,,,,,,N,,,N,,,,,,,,,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,0900,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQ0NjEwMDIjODEjJDEjJDIjJDgz,이원익한의원,ㄴ,,,10,N,,,,N,,,N,,,,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,숨쉬는한의원,경기도 남양주시 다산중앙로 123번길 21-3 다산역리더스타워 3층,다산역 1번 출구 방향,1분,45,N,,진료 (오전 10시 ~ 오후 2시까지),진료 (오전 10시 ~ 오후 2시까지),N,,,N,,,13:00분 ~ 14:00분,점심시간 없이 오후 2시까지 진료,오전 10시 00분 ~ 오후 20시 00분 까지 접수,10시 00분 ~ 오후 1시 30분 까지 접수,1000,1400,1000,2030,1000,2030,1000,2030,1000,2030,1000,2030,1000,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,경희미소한의원,,,,,,,휴진,휴진,N,,,N,,,1시~2시(목요일 휴진),,9시30분~5시30분,9시30분~1시,,,0930,1800,0930,1800,0930,1800,,,0930,1800,0930,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,해바라기한의원,야탑역,1번출구,광장내,300,N,진료확인시 2시간 무료,전부 휴진,전부 휴진,N,,,N,,,13시00분-14시 00분,,09시 00분-17시 30분,09시 00분-11시 30분,,,0900,1830,0900,1830,0900,1830,,,0900,1830,0900,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,일산코앤키한의원,지하철 3호선 주엽역 4번출구,,10미터내,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjODEjJDEjJDYjJDgz,봄빛아이한의원,한숲사거리,중심상가 구역,,50,N,기계식주차이므로 2000cc 이상이나 SUV차량은 주차가 어려울 수 있습니다.,전부휴진,전부휴진,N,,,N,,,오후 1시 ~ 오후 2시,오후 1시 ~ 오후 2시,,,,,1000,1900,1000,1900,1000,1900,1000,1300,1000,1900,1000,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNDEjJDEjJDQjJDgz,가로세로한의원,"3호선 정발산역 1번 출구, 일산동구청 건너편 한화생명 빌딩과 웨스턴돔 사이 이스턴시티 건물 4층",,,10,N,"이스턴시티 주차타워 건물 4층에 위치하므로, 4층에 주차하시고 바로 들어오시면 됩니다.",전부 휴진,전부 휴진,N,,,N,,,오후 1시-2시,토요일은 점심시간 없이 진료,"월수금 8시까지 야간진료, 화목 6시까지 진료",10시00분~14시00분,,,1000,2000,1000,1800,1000,2000,1000,1800,1000,2000,1000,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz,교하경희한의원,교하일번가빌딩(하나은행 건물 5층),교하신도시 중앙공원 맞은편,,50,N,,전부 휴진,전부 휴진,N,,,N,,,12시30~14시00분,,09시30분~18시00분,09시30분~18시00분,,,0930,1800,0930,1800,0930,1800,0930,1800,0930,1800,0930,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,동원당한의원,,,,20,N,,전부휴진,오후1시 이후,N,,,N,,,13시00분~14시00분,,10시00분~18시40분,10시00분~13시40분,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNTEjJDEjJDIjJDgz,센트럴숲한의원,인천1호선 테크노파크역 2번출구,"홈플러스방향으로 내려가다가 길 건너서 좌회전, 첫번째 사거리에서 우회전해서 내려옵니다.",800미터,35,N,,전부 휴진,전부 휴진,N,,,N,,,13시30분 ~ 14시30분,,09시00분~18시45분,09시 15분~13시15분,,,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0930,1330
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,소생한의원,오라타워 4층,,,10,Y,"주차 1시간 무료, suv, 대형차 주차 불가","토요일, 일요일 휴진",휴진,N,,,N,,,13:00-14:00,,오후 6시 20분까지 접수,,,,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQ3IyQxMyQyNjEyMjIjNjEjJDEjJDgjJDgz,사랑한의원,우성트램타워 B동 503호,,,100,N,,휴진,휴진,N,,,N,,,13시00분~14시00분,,10시00분~19시00분,10시00분~14시00분,,,1000,1900,1000,1900,1000,1400,1000,1900,1000,1900,1000,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz,일맥한의원,범계역2번출구,"중앙분수대방향으로 걸어오면서 우측 홍콩반점과 커피빈 사이 T월드,인생네컷 4층",80m,30,N,범계 파출소 옆 범계역 주차장에 주차하시면 주차권을 드립니다.,전부 휴진,전부 휴진,N,,,N,,,13:00~14:00,,"10:00~08:00(화,금 06:00)",10:00~02:00,,,1000,2000,1000,1800,1000,2000,1000,2000,1000,1800,1000,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,칠보한의원,고색초등학교,고색사거리,100 미터,11,N,건물 뒷편 지상1층 주차장,전부 휴진,오후 1시 이후,N,,,N,,,13시00분~14시00분,,,,,,0900,1900,0900,2030,0900,1900,0900,2030,0900,1900,0900,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz,믿음한의원,정자종합시장입구,,,3,N,주차공간 협소시 정자시장 공용주차장 이용,휴진,휴진,N,,,N,,,13:00~14:00,점심시간 없이 14:00 까지,,,,,0930,1800,0930,2000,0930,1800,0930,2000,0930,1800,0930,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,사랑이꽃피는한의원,골든프라자,3층,,106,N,,전부휴진,10시~17시까지 진료,N,,,N,,,13시00분~14시00분,13시00분~14시00분,11시 00분~ 18시 30분,10시00분~17시00분,0000,0000,1100,1830,1100,1830,0000,0000,0000,0000,1100,1830,1000,1700
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4MiQyNjE0ODEjNDEjJDEjJDgjJDgz,화통한의원,,,,,,,전부 휴진,전부 휴진,N,,,N,,,13시~14시,점심시간없음,,,,,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,경희소나무한의원,부곡우체국,동쪽,5m,80,Y,"부곡시장오거리 신협옆 공영주차장, 의왕역 공영주차장 주차비 1천원 지원",전부휴진,오후 1시 이후,N,,,N,,,13:00-14:00,없음,09시30분-18시30분,09시30분-12시30분,,,0930,1900,0930,2000,0930,1900,0930,1900,0930,1900,0930,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,유명한의원,,,,,,,전부휴진,잔브?;ㄴ,N,,,N,,,13 : 00 ~ 14 : 00,,09 : 30 ~18 : 30,09 : 30 ~14 : 30,,,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1500
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,소나무한의원,우진빌딩 302호(우리은행 건물3층),,,,,,휴진,휴진,N,,,N,,,오후1시-오후2시,없음,오전9시-오후6시30분,오전9시-오후1시,,,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1400
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDgjJDgz,일산일가한의원,일산서구청,일산서구청 맞은편,50m,100,N,,9:30~오후 3시까지,9:30~오후 3시까지,N,,,N,,,13시00분~14시00분,점심시간없음,09시30분~18시00분,09시30분~14시30분,0930,1500,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1500
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz,선약한의원,일산농협 본점,탄현동 방향으로 하나로마트 옆,50m,2,N,,전부휴진,1시이후 휴진,N,,,N,,,13:00~14:00,13:00~14:00,09:00~18:30,09:00~15:30,,,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDYjJDgz,황성한의원,청천시장,산곡북초등학교방향,30m,,,,휴진,휴진,N,,,N,,,13시00분~14시00분,,,,,,0930,1830,0930,1830,0930,1830,0930,1830,0930,1830,0930,1330
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,봄빛한의원,1) 이춘택병원과 수원중앙교회 사이 2) 수원시가족여성회관 맞은편,,,20,N,1년 363일 진료하며 한의원건물 양측에 주차할 수 있습니다.,정상진료. 오전 9시~ 오후 5시,정상진료. 오전 9시~ 오후 5시,N,,,N,,,오후1시~오후2시,오후1시~오후2시,오전 9시 ~ 오후 7시,오전 9시 ~ 오후 5시,0900,1700,0900,1900,0900,1900,0900,1900,0900,1900,0900,1900,0900,1700
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjEyMjIjNTEjJDEjJDIjJDgz,신한의원,평택 경찰서,후방으로 250m,,20,N,,전부 휴진,,N,,,N,,,09시00분-17시00분 목요일은 전부휴진,09시00분 - 15시00분,09시00분 - 17시00분 목요일은 휴진,09시00분 - 15시00분,,,,,,,,,,,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,밝은경희한의원,안산 법원,호수공원 방향,500미터,0,N,한의원 앞 공영주차장 이용하시면 주차권 드립니다...거동 불편한분은 지하주차장 이용하세요..,,,N,,,N,,,13시~14시,13시~14시,오전9시30분~오후6시30분,오전9시30분~오후4시,,,0930,1830,0930,1830,0930,1830,1400,1830,0930,1830,0930,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,만수한의원,,,,10,N,중소형승용차 주차가능 그랜져이상 주차 불가능,,,N,,,N,,,13시00분~14시00분,13시00분~14시00분,,,1000,1300,0930,1900,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQyIyQ3IyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz,일맥한의원,,,,,,,휴진진,휴진진,N,,,N,,,13:00-14:30,,,,,,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,1000,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,차앤미한의원,올리브백화점,간석오거리 방향,50m,0,N,만차시 올리브 백화점 옥외주차장에 주차하시면 한시간 주차권 드립니다.,오전진료 09시~13시까지 진료,오전진료 09시~13시까지 진료,N,,,N,,,13시00분~14시00분,,10시00분~19시10분,09시00분~12시30분,0900,1300,1000,2000,1000,2000,1000,2000,1000,2000,1000,2000,0900,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz,감초당한의원,감초당 한의원 [인천광역시 남구 주안7동 1315-11 남부종합상가2층],신기시장 사거리에서 소방서 방면,97m,,,주안7동공영주차장 주차시 주차권지급(30분),전부 휴진,전부 휴진,N,,,N,,,13시 ~ 14시,,08시00분 ~ 17시30분,08시00분 ~12시30분,,,0800,1800,0800,1800,0800,1800,0800,1800,0800,1800,0800,1300
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz,동일경희한의원,,,,20,N,,휴진,,N,,,N,,,,,,,,,0930,2100,0930,1900,0930,1900,0930,1900,0930,1900,0930,1600
