서울ID,주소,요양기관명,전화번호,MonEnd,TuesEnd,WedEnd,ThursEnd,FriEnd,SatEnd,SunEnd,진료시간(공휴일)C,MonStart,TuesStart,WedStart,ThursStart,FriStart,SatStart,SunStart,진료시간(공휴일)S,우편번호1,우편번호2,좌표(X),좌표(Y),작업일시
C1109980,"서울특별시 강남구 강남대로 428, 1층 (역삼동)",마니약국,02-562-6201,2200,2200,2200,2200,2200,2200,2100,1420,0900,0900,0900,0900,0900,1000,1300,0900,061,29,127.02687,37.50086593,2024.12.20 17:57
C1102232,서울특별시 관악구 난곡로 226 (신림동),마더스약국,02-867-6464,2000,2000,2000,2000,2000,1500,2100,1420,0900,0900,0900,0900,0900,0900,1300,0900,088,49,126.9172791,37.47451465,2024.12.20 17:57
C1101822,서울특별시 노원구 동일로 1530,마들소망약국,02-934-6627,1830,1830,1830,1830,1830,1500,2100,1420,0900,0900,0900,0900,0900,0900,1300,0900,016,74,127.0580236,37.66506609,2024.12.20 17:57
C1103334,"서울특별시 노원구 동일로 1529, 303호 (상계동)",마들하나로약국,02-931-9267,1820,1820,1820,1820,1820,1630,2100,1420,0900,0900,0900,0900,0900,0900,1300,0900,016,20,127.0573118,37.66509175,2024.12.20 17:57
C1100197,"서울특별시 노원구 동일로 1529, 합동빌딩 203호 (상계동)",마들한중약국,02-937-3393,1900,1900,1900,1900,1900,1830,2100,1420,0830,0830,0830,0830,0830,0930,1300,0900,016,20,127.0573118,37.66509175,2024.12.20 17:57
C1107293,"서울특별시 마포구 신촌로34길 37, 1층 (아현동)",마래푸약국,02-362-2080,2200,2200,2200,2200,2200,2130,2130,1900,0900,0900,0900,0900,0900,0900,0900,0900,041,16,126.9550446,37.5556408,2024.12.20 17:57
C1109841,"서울특별시 강서구 강서로 399, 마곡하이마루 210호 (마곡동)",마루약국,02-3663-3563,2030,2030,2030,2030,2030,1630,2130,1900,1030,1030,1030,1030,1030,1030,0900,0900,077,94,126.8386642,37.56129073,2024.12.20 17:57
C1103679,서울특별시 마포구 마포대로 109,마리약국,02-6009-1166,1830,1830,1830,1830,1830,1400,2130,1900,0800,0800,0800,0800,0800,0800,0900,0900,041,46,126.9508475,37.54506861,2024.12.20 17:57
C1104695,"서울특별시 강남구 논현로155길 6, 106호 (신사동)",마리약국,070-8950-8548,2000,2000,2000,2000,2100,1700,2130,1900,0830,0830,0830,0830,0830,0800,0900,0900,060,32,127.0277066,37.52194284,2024.12.20 17:57
C1103182,"서울특별시 금천구 금하로 720, 에벤에셀프라자 2층 206호 (시흥동)",마미약국,02-895-8902,1900,1900,1900,1900,1900,1500,2130,1900,0830,0830,0830,0830,0830,0830,0900,0900,086,44,126.9094817,37.45044256,2024.12.20 17:57
C1109085,"서울특별시 강서구 공항대로 186, 로뎀타워 2층 205-1호 (마곡동)",마법의약국,02-6396-3600,2100,2100,2100,2100,2100,1600,2130,1900,0900,0900,0900,0900,0900,0900,0900,0900,076,31,126.8279957,37.55909968,2024.12.20 17:57
C1110352,"서울특별시 동작구 사당로16길 7, 1층 (사당동)",마을약국,02-597-9677,1900,2000,1900,1900,2000,1400,2130,1900,0900,0900,0900,0900,0900,0900,0900,0900,070,11,126.9738508,37.48291388,2024.12.20 17:57
C1109207,"서울특별시 동대문구 왕산로 183, 1층 (청량리동)",마음약국,02-964-0675,1850,1850,1850,1850,1850,1400,2130,1900,0850,0850,0850,0850,0850,0850,0900,0900,025,73,127.0435785,37.57991937,2024.12.20 17:57
C1107941,"서울특별시 노원구 동일로 1417, 1층 (상계동)",마음약국,02-930-8393,1900,1900,1900,1900,1900,1400,2130,1900,0900,0900,0900,0900,0900,0900,0900,0900,016,89,127.0599802,37.65506881,2024.12.20 17:57
C1104173,"서울특별시 영등포구 선유로 59, 104호 (문래동6가,문래아카데미)",마음약국,02-2678-9135,1930,1930,1930,1930,1930,1500,2130,1900,0910,0910,0910,0910,0910,0910,0900,0900,072,81,126.8890271,37.51928114,2024.12.20 17:57
C1108595,"서울특별시 관악구 남현길 7, 한일프라자 1층 (남현동)",마음약국,02-585-8908,2000,2000,2000,2000,2000,1500,2130,1900,0900,0900,0900,0900,0900,0900,0900,0900,088,06,126.9776984,37.47606844,2024.12.20 17:57
C1101582,"서울특별시 동대문구 고산자로 410, 1층 (용두동)",마장백화점약국,02-962-1161,2300,2300,2300,2300,2300,2300,2300,2300,0800,0800,0800,0800,0800,0800,0800,0800,025,60,127.038769,37.57626859,2024.12.20 17:57
C1110127,"서울특별시 송파구 마천로 315, 1층 107,108,109,110,111호 (마천동, 현대그린빌)",마천스타약국,02-400-6936,2000,2000,2000,2000,2000,1700,1600,1600,0900,0900,0900,0900,0900,0900,1000,1000,057,58,127.1509754,37.49516817,2024.12.20 17:57
C1101875,"서울특별시 송파구 거마로 60, 1층(마천동)",마천푸른솔약국,02-409-6704,2200,2200,2200,2200,2200,2000,2000,2000,0900,0900,0900,0900,0900,1100,1100,1000,057,55,127.1469343,37.49820389,2024.12.20 17:57
C1101877,"서울특별시 송파구 마천로51길 2, 수정빌딩 (마천동)",마천행복한약국,02-449-5982,1930,1930,1930,1930,1930,1530,2000,2000,0930,0930,0930,0930,0930,0930,1100,1000,057,58,127.1505206,37.4955196,2024.12.20 17:57
C1103851,"서울특별시 중랑구 동일로 932, 301호 (묵동, 묵동자이아파트)",마트약국,02-979-8606,2000,1900,1900,1900,2000,1500,2000,1400,0900,0900,0900,0900,0900,0900,1100,0900,020,33,127.0775571,37.61383938,2024.12.20 17:57
C1103424,서울특별시 양천구 오목로 299,마트온누리약국,02-2651-3467,2230,2230,2230,2230,2230,2230,2230,2230,1000,1000,1000,1000,1000,1000,1000,1000,080,01,126.8703553,37.5260837,2024.12.20 17:57
C1110458,"서울특별시 마포구 백범로 99, 승행빌딩 1층 (대흥동)",마포드림약국,02-717-3170,1900,1900,1900,1900,1900,1400,2230,2230,0900,0900,0900,0900,0900,0900,1000,1000,041,36,126.9425356,37.54782156,2024.12.20 17:57
C1107929,"서울특별시 마포구 월드컵로 204, 이안상암 105호 (성산동)",마포보건약국,02-392-3169,2100,2100,2100,2100,2100,1900,2230,1900,0900,0900,0900,0900,0900,0900,1000,0900,039,38,126.9021318,37.56539921,2024.12.20 17:57
C1109052,"서울특별시 마포구 도화길 33, 1층 우측호 (도화동)",마포삼성약국,02-712-8988,2100,2100,2100,2100,2100,2100,2230,2100,0830,0830,0830,0830,0830,0830,1000,1000,041,68,126.9494575,37.54113228,2024.12.20 17:57
C1109289,"서울특별시 마포구 큰우물로 76, 고려빌딩 101호 (도화동)",마포온누리약국,02-717-0608,2100,2100,2100,2100,2100,1700,1300,2100,0830,0830,0830,0830,0830,0800,0900,1000,041,67,126.9459462,37.54080502,2024.12.20 17:57
C1103881,"서울특별시 마포구 백범로 202, 201호 (신공덕동, 마포KCC웰츠타워)",마포웰츠약국,02-715-6034,1900,1800,1900,1800,1900,1300,1300,2100,0900,0900,0900,0900,0900,0900,0900,1000,041,96,126.9524686,37.54284813,2024.12.20 17:57
C1109774,"서울특별시 마포구 토정로 271, 대현빌딩 1층 (용강동)",마포초록약국,070-8820-7879,2100,2100,2100,2100,2100,1800,1300,2100,0900,0900,0900,0900,0900,0900,0900,1000,041,59,126.9403106,37.54246248,2024.12.20 17:57
C1109178,"서울특별시 마포구 대흥로24길 24, 상가A동 206호 (염리동)",마프자서울약국,02-711-3119,1900,1900,2000,1900,1900,1500,1430,2100,0900,0900,0900,0900,0900,0900,0900,1000,041,24,126.9476103,37.55396071,2024.12.20 17:57
C1104825,서울특별시 강북구 삼양로 675 (우이동),만남온누리약국,02-904-8275,2100,1900,2100,2100,2100,2000,2000,2100,1100,0900,1100,1400,1100,1100,1100,1000,010,02,127.0123095,37.66297547,2024.12.20 17:57
C1107906,"서울특별시 강남구 도곡로99길 31, 지하1층 (대치동)",만약국,02-2039-7862,1830,1830,1830,1830,1830,1330,2000,2100,0930,0930,0930,0930,0930,0930,1100,1000,061,87,127.0650254,37.50258841,2024.12.20 17:57
C1102835,"서울특별시 강동구 천중로 237, 1층 (길동)",맑은샘약국,02-477-3002,1900,1900,1900,1900,1900,1400,2000,2100,0900,0900,0900,0900,0900,0900,1100,1000,053,04,127.1467226,37.54083246,2024.12.20 17:57
C1104655,서울특별시 동대문구 천호대로83길 39 (장안동),맑은샘약국,02-422-5060,2000,2000,2000,2000,2000,1800,2000,1800,0900,0900,0900,0900,0900,0900,1000,1000,026,36,127.06515,37.5640157,2024.12.20 17:57
C1107911,"서울특별시 성동구 금호로 117, 상가동 지2층 28-1호 (금호동2가, 금호자이1차)",맑은샘약국,02-2236-1858,1930,1930,1930,1930,1930,1400,2000,1800,0900,0900,0900,0900,0900,0900,1000,1000,047,28,127.0214356,37.55306047,2024.12.20 17:57
C1101856,서울특별시 성북구 보문로 157  (삼선동5가),맑은샘온누리약국,02-928-8911,1900,1900,1900,1900,1900,1400,2000,1800,0900,0900,0900,0900,0900,0900,1000,1000,028,62,127.0169132,37.58842896,2024.12.20 17:57
C1103812,"서울특별시 송파구 동남로 236, 2층 (가락동)",맑은샘온누리약국,02-485-5225,1800,1800,1800,1800,1800,1400,2000,1800,0900,0900,0900,0900,0900,0900,1000,1000,057,69,127.1335189,37.49753541,2024.12.20 17:57
C1108488,"서울특별시 구로구 개봉로 47, 1층 (개봉동)",맑은수약국,02-2066-7062,1930,1930,1930,1930,1930,1430,2000,1800,0900,0900,0900,0900,0900,0900,1000,1000,083,48,126.8559077,37.48985587,2024.12.20 17:57
C1103967,"서울특별시 영등포구 여의대방로 65, 돈보스코청소년센터 2층 8호 (신길동)",맑은수약국,02-843-2008,1900,1900,1900,1900,1900,1400,2000,1800,0900,0900,0900,0900,0900,0900,1000,1000,074,34,126.9131524,37.49736053,2024.12.20 17:57
C1103803,"서울특별시 은평구 진관2로 57-7, 253동 104호 (진관동, 은평뉴타운우물골)",맑은약국,02-389-0875,1800,1800,1800,1800,1800,1400,1230,1800,0900,0900,0900,0900,0900,0900,0900,1000,033,06,126.9232361,37.63437375,2024.12.20 17:57
C1108944,"서울특별시 서대문구 신촌로 107, 세인빌딩 1층 (창천동)",맑은약국,02-363-3668,2000,2000,2000,2000,2000,1600,1230,1800,0810,0810,0810,0810,0810,0900,0900,1000,037,79,126.9378701,37.55565473,2024.12.20 17:57
C1100049,"서울특별시 강서구 양천로 600, 1층 (등촌동)",맑은약국,02-2083-0456,2200,2200,2200,2200,2200,2200,1230,1800,0900,0900,0900,0900,0900,0900,0900,1000,075,52,126.8646737,37.55547675,2024.12.20 17:57
C1101857,서울특별시 구로구 경인로40길 47,맑은약국,02-2617-2190,2130,2130,2130,2130,2130,2130,2130,1800,0930,0930,0930,0930,0930,0930,1030,1000,082,76,126.8591026,37.49452225,2024.12.20 17:57
C1110163,"서울특별시 노원구 노해로 449, 덕화빌딩 1층 (상계동)",맑은약국,02-930-1658,2000,2000,2000,2000,2000,1600,2130,1800,0900,0900,0900,0900,0900,0900,1030,1000,016,89,127.05799738343698,37.65405358155239,2024.12.20 17:57
C1102871,서울특별시 영등포구 당산로 42,맑은약국,02-2165-8210,2100,2100,2100,2100,2100,2100,2100,2100,1000,1000,1000,1000,1000,1000,1000,1000,072,97,126.8958802,37.5182397,2024.12.20 17:57
C1107834,"서울특별시 송파구 새말로 125, 어은회관 107호 (문정동)",맑은온누리약국,02-402-9211,1930,1930,1930,1930,1930,1500,2100,2100,0900,0900,0900,0900,0900,0900,1000,1000,058,09,127.1278868,37.48310534,2024.12.20 17:57
C1109974,"서울특별시 관악구 남부순환로 1635, 1층 (신림동)",맑음약국,02-3285-1966,1830,1830,1830,1830,1830,1400,2100,2100,0830,0830,0830,0830,0830,0830,1000,1000,087,54,126.93233,37.48483358,2024.12.20 17:57
C1107294,"서울특별시 마포구 마포대로 201 (아현동, 마포트라팰리스2차)",맘스케어약국,02-365-4110,1900,1900,1900,1900,1900,1400,2100,2100,0900,0900,0900,0900,0900,0900,1000,1000,041,30,126.9555037,37.5522161,2024.12.20 17:57
C1107780,"서울특별시 강서구 공항대로 168, 117,118호 (마곡동)",맘온누리약국,02-2661-7327,2030,2030,2030,2030,2030,1700,1400,2100,0830,0830,0830,0830,0830,0830,0930,1000,078,07,126.826137,37.55927364,2024.12.20 17:57
C1108624,"서울특별시 관악구 신림로 357, 1층 (신림동)",맘이편한약국,02-888-8848,2300,2300,2300,2300,2300,2300,2300,2300,1000,1000,1000,1000,1000,1000,1000,1000,087,60,126.9291302,37.48618393,2024.12.20 17:57
C1110193,"서울특별시 은평구 불광로 59, 1층 나-1호 (불광동)",망고약국,050-71350-4165,1900,1900,1900,1900,1900,1500,2300,2300,0900,0900,0900,0900,0900,0900,1000,1000,033,58,126.9317378,37.61233381,2024.12.20 17:57
C1108742,"서울특별시 마포구 월드컵로 79, 유용빌딩 1층 (망원동)",망원그랜드약국,02-322-2862,1900,1900,1900,1900,1900,1400,2300,2300,0900,0900,0900,0900,0900,0900,1000,1000,040,12,126.9098377,37.55594037,2024.12.20 17:57
C1107827,"서울특별시 마포구 망원로 69, 1층 (망원동)",망원동약국,02-333-9915,2100,2100,2100,2100,2100,1400,2300,2000,0900,0900,0900,0900,0900,0900,1000,1300,039,64,126.9045655,37.55741531,2024.12.20 17:57
C1109055,"서울특별시 마포구 월드컵로13길 56, 1층 (망원동)",망원시장약국,02-790-7527,2230,2230,2230,2230,2230,2200,2200,2200,0900,0900,0900,0900,0900,1000,1000,1000,040,12,126.9070506,37.55537635,2024.12.20 17:57
C1108389,"서울특별시 마포구 망원로8길 55, 구앤윤브릭하우스 1층 (망원동)",망원우리약국,02-332-6847,2100,2100,2100,2100,2100,2100,2200,2200,0900,0900,0900,0900,0900,0900,1000,1000,040,14,126.9064165,37.55497518,2024.12.20 17:57
C1101869,"서울특별시 강동구 양재대로 1335, (성내동)",매일약국,02-485-1096,1830,1830,1830,1830,1830,1530,2200,2200,0900,0900,0900,0900,0900,0900,1000,1000,054,05,127.1349031,37.5255783,2024.12.20 17:57
C1110019,"서울특별시 관악구 인헌길 39, 법향빌 1층 (봉천동)",매일약국,02-6407-0397,1930,1930,1930,1930,1930,1530,2200,2200,0900,0900,0900,0900,0900,0900,1000,1000,087,95,126.9669223,37.47368437,2024.12.20 17:57
C1101868,"서울특별시 강북구 도봉로 389, 1층 (수유동)",매일약국,02-993-4341,1900,1900,1900,1400,1900,1400,2200,2200,0830,0830,0830,0930,0830,0830,1000,1000,010,55,127.0291044,37.64184565,2024.12.20 17:57
C1107167,"서울특별시 관악구 인헌길 39, 법향빌 1층 (봉천동)",매일약국,02-6407-0397,1900,1900,1900,1900,1900,1500,2200,2200,0900,0900,0900,0900,0900,0900,1000,1000,087,95,126.9669223,37.47368437,2024.12.20 17:57
C1109658,"서울특별시 중랑구 망우로 346, 101동 103호 (상봉동, 한일써너스빌)",매일여는약국,02-434-2422,2200,2200,2200,2200,2200,2230,2200,2200,1000,1000,1000,1000,1000,0930,0930,1000,021,50,127.0913696,37.59745248,2024.12.20 17:57
C1108141,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 B1094호 (상암동)",매일여는약국,02-2132-8365,2400,2400,2400,2400,2400,2400,2400,2400,0900,0900,0900,0900,0900,0900,0900,0900,039,25,126.889783,37.57942834,2024.12.20 17:57
C1107079,서울특별시 양천구 목동동로 233-1 (목동),매일여는약국,02-2061-3650,2400,2400,2400,2400,2400,2400,2400,2400,0900,0900,0900,0900,0900,0900,0900,0900,079,95,126.8715667,37.52748626,2024.12.20 17:57
C1107361,"서울특별시 송파구 백제고분로 187, 1층 103,104호 (잠실동, 파크인수)",매일여는온누리약국,02-3432-0365,2400,2400,2400,2400,2400,2400,2400,2400,0900,0900,0900,0900,0900,0900,0900,0900,055,67,127.0877816,37.5047453,2024.12.20 17:57
C1110129,"서울특별시 양천구 신월로 280, 1층 101호 (신정동)",매일열린약국,02-2693-3650,2200,2200,2200,2200,2200,2200,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,080,58,126.8518635,37.52115285,2024.12.20 17:57
C1109887,"서울특별시 성북구 동소문로 43, 흥화브라운 동소문빌딩 1층 (동소문동4가)",매일행복약국,02-921-0365,1900,1900,1900,2030,1900,1430,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,028,32,127.0101479,37.59062771,2024.12.20 17:57
C1110058,"서울특별시 송파구 올림픽로 336, 대우유토피아오피스텔 지하B09호 (방이동)",맥스약국,02-416-5920,1930,1930,1930,1930,1930,1600,2200,2200,1030,1030,1030,1030,1030,0900,0900,0900,055,42,127.1074555,37.51539603,2024.12.20 17:57
C1107970,"서울특별시 영등포구 국제금융로6길 33, 1층 127호 (여의도동)",맨하탄길약국,02-785-3132,1900,1900,1900,1900,2000,1600,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,073,31,126.926912,37.52079083,2024.12.20 17:57
C1103237,"서울특별시 송파구 송이로 111 (가락동, 청석빌딩 1층)",메디슨약국,02-443-7789,1900,1900,1900,1900,1900,1300,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,057,16,127.1221413,37.49674871,2024.12.20 17:57
C1102864,"서울특별시 도봉구 해등로 255, 101동 2층 222호 (쌍문동, 에벤에셀아파트)",메디슨약국,070-4256-9231,1800,1800,1800,1800,1800,1700,2200,2200,0900,0900,0900,0900,0900,0900,0900,0900,014,29,127.0281918,37.65737486,2024.12.20 17:57
C1104087,"서울특별시 서초구 강남대로 455, 3층 305호 (서초동, 강남태영데시앙루브)",메디안약국,02-533-1595,1900,1900,1900,1900,1900,1500,2200,1300,1000,1000,1000,1000,1000,1000,0900,0900,066,11,127.0245459067766,37.50285793198585,2024.12.20 17:57
C1102867,서울특별시 도봉구 방학로 183,메디약국,02-956-2339,1830,1830,1830,1830,1830,1500,2200,1300,0900,0900,0900,0900,0900,0900,0900,0900,013,84,127.032333,37.6617614,2024.12.20 17:57
C1101842,"서울특별시 동대문구 회기로 173, 1층 (회기동)",메디약국,02-957-3393,1800,1800,1800,1800,1800,1300,2200,1300,0900,0900,0900,0900,0900,0900,0900,0900,024,52,127.0555017,37.59051202,2024.12.20 17:57
C1109353,"서울특별시 서초구 강남대로 429, 406호 (서초동)",메디주약국,02-591-2270,1930,1930,1930,1930,1930,1700,2200,1300,1000,1000,1000,1000,1000,0930,0900,0900,066,12,127.0257729,37.50079437,2024.12.20 17:57
C1101846,서울특별시 도봉구 도봉로 484,메디칼2층약국,02-992-2313,1930,1930,1930,1930,1930,1700,2200,1300,0930,0930,0930,0930,0930,0900,0900,0900,014,54,127.0350693,37.64861853,2024.12.20 17:57
C1107073,"서울특별시 동대문구 망우로 123, 1층 (휘경동)",메디칼갑산약국,02-2217-5060,1900,1900,1900,1900,1900,1400,1700,1300,0900,0900,0900,0900,0900,0900,0900,0900,024,36,127.0665966,37.59171172,2024.12.20 17:57
C1102633,서울특별시 강서구 양천로 104 (방화동),메디칼건강약국,02-2661-3337,2200,2200,2200,2200,2200,2200,1700,1300,0900,0900,0900,0900,0900,0900,0900,0900,076,04,126.8154029,37.57323817,2024.12.20 17:57
C1101802,서울특별시 강남구 삼성로 38,메디칼미래약국,02-445-1342,1900,1900,1900,1900,1900,1630,1700,1300,0900,0900,0900,0900,0900,0900,0900,0900,063,29,127.0668453,37.48868793,2024.12.20 17:57
C1103916,"서울특별시 구로구 공원로7길 40, 1층 (구로동, 대영빌딩)",메디칼바른약국,02-866-1914,2000,2000,2000,2000,2000,2200,1700,1300,0900,0900,0900,0900,0900,0900,0900,0900,082,94,126.8869009,37.50149231,2024.12.20 17:57
C1103835,"서울특별시 종로구 대학로9길 6, 1층,2층 (명륜4가)",메디칼서울약국,02-766-9000,1830,1830,1830,1830,1830,1300,1700,1300,0900,0900,0900,0900,0900,0900,0900,0900,030,79,127.0015282,37.58181985,2024.12.20 17:57
C1102637,"서울특별시 동작구 보라매로 113, 105호 (대방동, 코스모빌딩)",메디칼수정약국,02-817-6087,2030,2030,2030,2030,2030,1600,1700,1300,0830,0830,0830,0830,0830,0900,0900,0900,070,55,126.9278966,37.49946331,2024.12.20 17:57
C1109622,서울특별시 동작구 상도로 77(대방동),메디칼신대방약국,02-822-1344,2100,2100,2100,2100,2100,1500,1800,1300,0800,0800,0800,0800,0800,0800,0900,0900,069,53,126.9292296,37.49989344,2024.12.20 17:57
C1101633,"서울특별시 서초구 방배로 115, (방배동)",메디칼약국,02-587-2529,1800,1800,1800,1800,1800,1300,1800,1300,0900,0900,0900,0900,0900,0900,0900,0900,066,82,126.9954054,37.48439209,2024.12.20 17:57
