암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,개설일자,좌표(X),좌표(Y)
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,담양약국,81,약국,360000,전남,360008,담양군,담양읍,57343,"전라남도 담양군 담양읍 중앙로 29-7, (담양읍)",061-801-6004,20200323,126.9827905,35.3155310
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,천일약국,81,약국,370000,경북,370900,상주시,남성동,37195,"경상북도 상주시 풍물시장길 49, (남성동)",054-535-4510,20000509,128.1623653,36.4132152
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,고은약국,81,약국,330000,충북,330103,청주청원구,율량동,28333,"충청북도 청주시 청원구 충청대로 121, (율량동)",043-211-6644,19900621,127.4934166,36.6674046
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxMzUxIzIxIyQxIyQ5IyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,보현약국,81,약국,330000,충북,330101,청주상당구,금천동,28729,"충청북도 청주시 상당구 꽃산동로 25, 1층 6호 (금천동, 우미린상가)",043-268-7706,19900620,127.5095657,36.6239567
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjNDEjJDEjJDQjJDgz,광혜당약국,81,약국,350000,전북,350010,임실군,오수면,55954,"전북특별자치도 임실군 오수면 오수로 165, (광혜당약국)",063-642-8812,20171101,127.3269331,35.5388876
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDIjJDgz,대학비타민약국,81,약국,350000,전북,350402,전주덕진구,금암동,54899,"전북특별자치도 전주시 덕진구 조경단로 113, (금암동)",063-274-0123,20080305,127.1381600,35.8442151
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjNDEjJDEjJDQjJDgz,전주강남약국,81,약국,350000,전북,350401,전주완산구,중화산동1가,54989,"전북특별자치도 전주시 완산구 선너머로 83, (중화산동1가)",063-284-3155,19770714,127.1337539,35.8151821
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,덕진큰사랑약국,81,약국,350000,전북,350402,전주덕진구,덕진동1가,54888,"전북특별자치도 전주시 덕진구 기린대로 519, (덕진동1가)",063-277-1405,19800411,127.1219905,35.8447975
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz,보원약국,81,약국,310000,경기,311500,남양주시,와부읍,12209,"경기도 남양주시 와부읍 덕소로 93, 1층 (희빌딩)",031-577-4227,20010102,127.2124202,37.5858600
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzQxIyQxIyQ3IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,호약국,81,약국,110000,서울,110017,중구,서소문동,04513,"서울특별시 중구 세종대로11길 27, 1층 (서소문동)",070-8633-8119,20221021,126.9743374,37.5620593
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzExIyQxIyQzIyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,팜코리아약국,81,약국,310000,경기,311000,구리시,수택동,11932,"경기도 구리시 안골로 110, 현민빌딩 1층 (수택동)",031-565-8906,20190301,127.1434333,37.5976665
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,봄빛약국,81,약국,220000,인천,220003,인천부평구,산곡동,21362,"인천광역시 부평구 마장로 320, 101호 (산곡동, 한화프라자)",032-518-5575,20100419,126.7037115,37.5066003
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,메디팜보강약국,81,약국,310000,경기,310100,광명시,철산동,14239,"경기도 광명시 디지털로 29, 1층 104,105호 (철산동)",02-2686-4033,19981215,126.8708395,37.4741649
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNTEjJDEjJDYjJDgz,송악약국,81,약국,340000,충남,340900,당진시,송악읍,31733,"충청남도 당진시 송악읍 송악로 6-8, 송악약국",041-353-2720,20180829,126.6938643,36.9042636
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,세계로약국,81,약국,220000,인천,220006,인천남동구,간석동,21510,"인천광역시 남동구 백범로 376, 106호 (간석동, 도시타워)",032-432-7770,20100901,126.7094961,37.4666914
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxMTkxIzExIyQxIyQzIyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,종로프라자약국,81,약국,110000,서울,110004,관악구,신림동,08765,"서울특별시 관악구 조원중앙로 20, (신림동)",02-866-7668,20030801,126.9055619,37.4813524
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNDEjJDEjJDgjJDgz,상봉도담약국,81,약국,110000,서울,110019,중랑구,망우동,02163,"서울특별시 중랑구 상봉로 134, 101호 (망우동, 삼부)",02-491-8678,20240430,127.0933241,37.5978789
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,수정약국,81,약국,340000,충남,340700,논산시,화지동,32967,"충청남도 논산시 중앙로 498, (화지동)",041-736-1774,20170802,127.0830159,36.2071111
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQ5MiQzNjE4MzIjNDEjJDEjJDQjJDgz,가까운우리약국,81,약국,210000,부산,210006,부산서구,암남동,49265,"부산광역시 서구 감천로 261, (암남동)",051-253-3062,20090615,129.0164340,35.0814442
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxMTkxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,천사약국,81,약국,250000,대전,250005,대전중구,대흥동,34942,"대전광역시 중구 대흥로66번길 19, (대흥동)",042-252-4080,20080411,127.4209817,36.3230197
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,경남약국,81,약국,210000,부산,210015,부산사상구,괘법동,46968,"부산광역시 사상구 사상로 194, 괘법동 메디컬센터 1층 (괘법동)",051-325-3355,20061002,128.9847721,35.1625689
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNTEjJDEjJDYjJDgz,사상메트로약국,81,약국,210000,부산,210015,부산사상구,괘법동,46969,"부산광역시 사상구 사상로 203, 사상역 (괘법동)",070-4179-0291,20200713,128.9846366,35.1624645
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQ4OSQzNjEwMDIjNjEjJDEjJDAjJDgz,중앙온누리약국,81,약국,110000,서울,110006,도봉구,창동,01470,"서울특별시 도봉구 덕릉로 241, 1층 (창동)",02-903-3005,20150121,127.0385138,37.6393884
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMTkxIzMxIyQxIyQ3IyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,튼튼약국,81,약국,310000,경기,312700,양주시,옥정동,11479,"경기도 양주시 옥정로 143, 1층 105호, 108-1호 (옥정동)",031-871-2188,20190702,127.0899474,37.8148642
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz,백제종합약국,81,약국,350000,전북,350300,익산시,금마면,54572,"전북특별자치도 익산시 금마면 금마길 40-1, (금마면)",063-836-8560-1,19990408,127.0526180,35.9903050
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,평화약국,81,약국,350000,전북,350300,익산시,황등면,54533,"전북특별자치도 익산시 황등면 황등로 85, (황등면)",063-856-6691,19860501,126.9445956,35.9995332
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,삼화당약국,81,약국,350000,전북,350100,군산시,대야면,54061,"전북특별자치도 군산시 대야면 백마길 17, (대야면)",063-451-5151,19870731,126.8106969,35.9445339
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz,금마종합약국,81,약국,350000,전북,350300,익산시,금마면,54572,"전북특별자치도 익산시 금마면 미륵사지로1길 35, (금마면)",063-836-6051,20000707,127.0533561,35.9897918
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,호남약국,81,약국,350000,전북,350300,익산시,황등면,54533,"전북특별자치도 익산시 황등면 황등로 172, (황등면)",063-856-5781,19920810,126.9445336,36.0072787
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,명산약국,81,약국,350000,전북,350100,군산시,임피면,54056,"전북특별자치도 군산시 임피면 동군산로 708, (임피면)",063-453-2404,19781005,126.8517847,35.9843763
JDQ4MTYyMiM2MSMkMSMkNiMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjE4MzIjNjEjJDEjJDAjJDgz,대흥약국,81,약국,350000,전북,350100,군산시,대야면,54061,"전북특별자치도 군산시 대야면 번영로 910, (대야면)",063-451-5000,20060210,126.8116212,35.9454121
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQwMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,새중앙약국,81,약국,360000,전남,360022,화순군,화순읍,61261,"전라남도 화순군 화순읍 칠충로 103, (화순읍)",061-372-7580,20100518,126.9812718,35.0584890
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,정성담은한약국,81,약국,360000,전남,360400,순천시,연향동,58003,"전라남도 순천시 안산길 24, (연향동)",061-746-1036,20121218,127.5268200,34.9389720
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz,황제약국,81,약국,210000,부산,210015,부산사상구,덕포동,46950,"부산광역시 사상구 사상로 287, (덕포동)",051-303-1079,20060428,128.9825448,35.1705822
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz,다사랑온누리약국,81,약국,210000,부산,210015,부산사상구,괘법동,46964,"부산광역시 사상구 사상로 236, 1층 (괘법동)",051-312-7754,20230120,128.9830174,35.1659783
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkMzgxOTYxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,딸기약국,81,약국,340000,충남,340201,천안서북구,성성동,31078,"충청남도 천안시 서북구 성성8로 14-12, 107호 (성성동)",041-566-1493,20190225,127.1297531,36.8403803
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNjEjJDEjJDQjJDgz,이화메세나약국,81,약국,110000,서울,110009,마포구,서교동,04036,"서울특별시 마포구 양화로 45, B105호 (서교동, 메세나폴리스몰)",02-332-5452,20140616,126.9137390,37.5510463
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,은아약국,81,약국,210000,부산,210004,부산진구,연지동,47133,"부산광역시 부산진구 새싹로 158, (연지동)",051-805-8839,19840112,129.0501970,35.1703181
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,대학약국,81,약국,210000,부산,210004,부산진구,개금동,47388,"부산광역시 부산진구 복지로 61, 승현빌딩 2층 (개금동)",051-894-2800,20181126,129.0207464,35.1474388
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,민정약국,81,약국,210000,부산,210007,부산영도구,청학동,49014,"부산광역시 영도구 태종로 332, (청학동)",051-416-0279,20180423,129.0616571,35.0961676
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQxMyQzNjEyMjIjODEjJDEjJDYjJDgz,럭키약국,81,약국,210000,부산,210004,부산진구,초읍동,47127,"부산광역시 부산진구 새싹로 200-1, (초읍동)",051-809-9668,20031020,129.0492510,35.1740747
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,광안약국,81,약국,210000,부산,210014,부산수영구,광안동,48249,"부산광역시 수영구 광일로 40, (광안동)",051-757-2656,19960722,129.1098591,35.1626848
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz,해맑은약국,81,약국,210000,부산,210009,부산해운대구,재송동,48055,"부산광역시 해운대구 해운대로161번길 43, (재송동)",051-784-0298,20010310,129.1251276,35.1855492
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,용암엘지약국,81,약국,330000,충북,330101,청주상당구,용암동,28763,"충청북도 청주시 상당구 중고개로 181, 103호 (용암동, 대상코스모빌딩)",043-297-3344,20031210,127.5147540,36.6204820
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,탄탄약국,81,약국,330000,충북,330103,청주청원구,주성동,28318,"충청북도 청주시 청원구 충청대로 168, 102호 (주성동, 골든타임빌딩)",043-217-7251,20140702,127.4963574,36.6710134
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,고마운약국,81,약국,330000,충북,330104,청주서원구,분평동,28801,"충청북도 청주시 서원구 분평로 86, 105호 (분평동, 로또빌딩)",043-287-7433,20060331,127.4949392,36.6081555
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,광제당약국,81,약국,330000,충북,330103,청주청원구,내수읍,28144,"충청북도 청주시 청원구 내수읍 내수로 729-1, (내수읍)",043-214-4172,20040109,127.5360526,36.7266474
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNjEjJDEjJDgjJDgz,이화약국,81,약국,210000,부산,210005,부산북구,금곡동,46511,"부산광역시 북구 효열로 2, 204호 (금곡동, 율리벽산블루밍아파트)",051-363-5119,20171002,129.0141644,35.2471958
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQyIyQzIyQwMCQyNjEwMDIjNDEjJDEjJDgjJDgz,경희본한약국,81,약국,330000,충북,330102,청주흥덕구,가경동,28391,"충청북도 청주시 흥덕구 가경로 192, 가경형석2차아파트 상가동 101호 (가경동)",043-233-3570,20190509,127.4364222,36.6318881
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzMxIyQxIyQzIyQ3OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,동아약국,81,약국,240000,광주,240005,광주남구,봉선동,61674,"광주광역시 남구 용대로 123-1, 1층 (봉선동)",062-672-8276,20071130,126.9181264,35.1273060
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,한결약국,81,약국,330000,충북,330006,음성군,금왕읍,27634,"충청북도 음성군 금왕읍 무극로 290, (삼원빌딩 2층)",043-877-2767,20040217,127.5937880,36.9928971
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz,수약국,81,약국,330000,충북,330102,청주흥덕구,복대동,28426,"충청북도 청주시 흥덕구 대신로73번길 41, 1층 (복대동)",043-233-5454,20180621,127.4329349,36.6394830
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjODEjJDEjJDYjJDgz,하나약국,81,약국,210000,부산,210012,부산강서구,신호동,46759,"부산광역시 강서구 신호산단2로 21, 106호 (신호동)",051-973-1175,20171010,128.8777940,35.0870800
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz,허브약국,81,약국,110000,서울,110003,강서구,마곡동,07631,"서울특별시 강서구 마곡중앙4로 10, A동 104호 (마곡동)",02-2664-7507,20220127,126.8279407,37.5585910
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNjEjJDEjJDQjJDgz,반약국,81,약국,330000,충북,330006,음성군,음성읍,27695,"충청북도 음성군 음성읍 수정로 27, (음성읍)",043-872-9182,20031101,127.6893557,36.9342875
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,메디컬수약국,81,약국,110000,서울,110008,동작구,흑석동,06980,"서울특별시 동작구 서달로 150, 207호, 208호 (흑석동, 해가든상가)",02-825-2911,20141103,126.9622064,37.5066681
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,바로약국,81,약국,110000,서울,110016,종로구,청진동,03159,"서울특별시 종로구 종로 33, 지하1층 137호 (청진동)",02-2158-7900,20141107,126.9814392,37.5709600
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz,오늘약국,81,약국,110000,서울,110001,강남구,대치동,06209,"서울특별시 강남구 도곡로 449, 2층 201 일부호 (대치동)",02-556-3695,20150212,127.0595805,37.4988443
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNTEjJDEjJDIjJDgz,마곡메디칼약국,81,약국,110000,서울,110003,강서구,마곡동,07599,"서울특별시 강서구 마곡중앙5로 81, 107, 108호 (마곡동, 에스비타운)",02-2665-7585,20150217,126.8185936,37.5671210
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,참온누리약국,81,약국,110000,서울,110005,구로구,오류동,08363,"서울특별시 구로구 오리로 1149, B108호 (오류동, 랑데르)",070-4222-1177,20141111,126.8382668,37.4866109
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,동하약국,81,약국,210000,부산,210004,부산진구,개금동,47172,"부산광역시 부산진구 개금본동로 3-12, (개금동)",051-897-7772,20171023,129.0251990,35.1578193
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,스펀지약국,81,약국,210000,부산,210009,부산해운대구,우동,48087,"부산광역시 해운대구 해운대로 637, (우동)",051-743-0654,20040303,129.1598774,35.1644999
JDQ4MTYyMiM1MSMkMSMkOCMkMDMkMzgxOTYxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,건강나라약국,81,약국,330000,충북,330101,청주상당구,용암동,28762,"충청북도 청주시 상당구 중고개로 180-5, (용암동)",043-294-0206,20091231,127.5154261,36.6208114
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,우리약국,81,약국,320000,강원,320100,강릉시,주문진읍,25414,"강원특별자치도 강릉시 주문진읍 주문로 97, (주문진읍)",033-662-2661,20081229,128.8266073,37.8927219
JDQ4MTYyMiM1MSMkMSMkNCMkMDMkMzgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,한솔약국,81,약국,320000,강원,320300,속초시,교동,24851,"강원특별자치도 속초시 동해대로 4288, (교동)",033-632-7751,19950417,128.5724665,38.1988717
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDAjJDgz,다정약국,81,약국,210000,부산,210005,부산북구,구포동,46581,"부산광역시 북구 약초골목길 27, (구포동)",051-341-2328,20070330,129.0029701,35.2081862
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQ1IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,한라약국,81,약국,110000,서울,110014,용산구,이태원동,04406,"서울특별시 용산구 보광로 124, (이태원동)",02-795-7603,20150504,126.9942873,37.5338478
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzUxIyQyIyQ1IyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,그린스타약국,81,약국,110000,서울,110018,송파구,송파동,05673,"서울특별시 송파구 오금로32길 35, 101호 (송파동, 한영해시안 아파트)",02-2202-7747,20190531,127.1190372,37.5032475
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz,새온약국,81,약국,110000,서울,110017,중구,의주로1가,04517,"서울특별시 중구 통일로 114, 바비엥-2 2층 209호 (의주로1가)",02-313-5031,20210517,126.9679407,37.5652466
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,한마음약국,81,약국,310000,경기,310001,가평군,가평읍,12413,"경기도 가평군 가평읍 석봉로 198, 1층",031-582-2174,20171128,127.5100942,37.8326551
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQwMyQzNjEyMjIjNjEjJDEjJDAjJDgz,내자약국,81,약국,110000,서울,110016,종로구,내자동,03041,"서울특별시 종로구 사직로 107, 1층 (내자동, 한빛빌딩)",02-6326-2007,20040302,126.9707733,37.5763351
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,다솜약국,81,약국,210000,부산,210004,부산진구,부전동,47245,"부산광역시 부산진구 서전로 5, 1층 101호 (부전동)",051-710-4070,20221115,129.0603053,35.1579903
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQ5MiQyNjEyMjIjNDEjJDEjJDQjJDgz,홍대참신한약국,81,약국,110000,서울,110009,마포구,서교동,04049,"서울특별시 마포구 어울마당로 62, 1층 (서교동)",02-6368-5799,20180123,126.9214201,37.5506018
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,금비약국,81,약국,110000,서울,110003,강서구,염창동,07544,"서울특별시 강서구 양천로69길 11, 1층 101호 (염창동)",02-2658-7767,20080804,126.8703829,37.5531245
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,하나약국,81,약국,370000,경북,370010,성주군,초전면,40014,"경상북도 성주군 초전면 대장길 74, (초전면)",054-931-2678,20170206,128.2643466,35.9715163
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkMzgxOTYxIzMxIyQxIyQzIyQ4MiQzNjE0ODEjNjEjJDEjJDAjJDgz,화성약국,81,약국,370000,경북,370702,포항북구,흥해읍,37542,"경상북도 포항시 북구 흥해읍 흥해로 56, (흥해읍)",054-261-2714,19960826,129.3475726,36.1096607
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,행복약국,81,약국,110000,서울,110022,노원구,공릉동,01861,"서울특별시 노원구 동일로 985, 1층 (공릉동)",02-930-0300,20141117,127.0752138,37.6180616
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,봄봄약국,81,약국,110000,서울,110002,강동구,길동,05300,"서울특별시 강동구 명일로 248, 1층 (길동)",02-477-4670,20180316,127.1472916,37.5408051
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNjEjJDEjJDgjJDgz,나무약국,81,약국,340000,충남,340600,서산시,예천동,31990,"충청남도 서산시 호수공원1로 34, 명성빌딩 102호 (예천동)",041-920-0331,20230224,126.4522937,36.7728719
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxNzAyIzExIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,탑마을오렌지약국,81,약국,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로69번길 21, 109-111호 (야탑동, 영진다이비스상가)",031-705-7634,20161004,127.1263651,37.4116484
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,주차장약국,81,약국,230000,대구,230002,대구동구,신천동,41261,"대구광역시 동구 장등로 12, (신천동)",053-217-9769,20170202,128.6236514,35.8683899
